31 CD I-Diagnostic_procedure
and CC O
CD NNP B-Diagnostic_procedure
34 CD I-Diagnostic_procedure
. . O

Some DT B-Biological_structure
cells NNS I-Biological_structure
were VBD O
positive JJ B-Lab_value
for IN O
D2 NNP B-Diagnostic_procedure
- : I-Diagnostic_procedure
40 CD I-Diagnostic_procedure
, , O
while IN O
others NNS B-Biological_structure
were VBD O
negative JJ B-Lab_value
for IN O
D2 NNP B-Diagnostic_procedure
- : I-Diagnostic_procedure
40 CD I-Diagnostic_procedure
( ( O
Fig NNP O
. . O
3 CD O
) ) O
. . O

On IN O
the DT O
basis NN O
of IN O
histopathological JJ O
report NN O
and CC O
immunohistochemistry NN O
, , O
hemolymphangioma NN B-Disease_disorder
was VBD O
diagnosed VBN O
. . O

The DT O
surgery NN O
, , O
which WDT O
followed VBN O
by IN O
complication NN O
( ( O
intestinal JJ B-Biological_structure
infection NN B-Disease_disorder
) ) O
, , O
was VBD O
well RB O
managed VBN B-Therapeutic_procedure
and CC O
the DT O
patient NN O
was VBD O
discharged VBN O
from IN O
hospital NN B-Nonbiological_location
on IN O
the DT O
23rd CD O
day NN O
of IN O
surgery NN O
. . O

Then RB O
after IN O
, , O
no DT O
further JJ O
complication NN B-Sign_symptom
or CC O
recurrence NN B-Sign_symptom
was VBD O
noticed VBN O
during IN O
6 CD B-Duration
months NNS I-Duration
` `` I-Duration
follow VB O
- : O
up RB O
. . O

This DT O
study NN O
was VBD O
approved VBN O
by IN O
the DT O
First NNP O
Affiliated NNP O
Hospital NNP O
of IN O
Sun NNP O
Yat NNP O
- : O
Sen NNP O
University NNP O
Institutional NNP O
Review NNP O
Board NNP O
. . O

Written NNP O
consent NN O
for IN O
this DT O
case NN O
report NN O
was VBD O
obtained VBN O
from IN O
the DT O
patient NN O
. . O

-DOCSTART- NN -X-

The DT O
21 CD B-Age
- : I-Age
year NN I-Age
- : I-Age
old JJ I-Age
patient NN O
presented VBN O
to TO O
the DT O
closest JJS B-Nonbiological_location
emergency NN I-Nonbiological_location
department NN I-Nonbiological_location
at IN O
8 CD B-Time
PM NNP I-Time
for IN O
nausea NN B-Sign_symptom
, , O
numbness NN B-Sign_symptom
of IN O
the DT O
left NN B-Biological_structure
limbs NN I-Biological_structure
, , O
incoordination NN B-Sign_symptom
of IN I-Sign_symptom
walking NN I-Sign_symptom
and CC O
dysarthria NN B-Sign_symptom
, , O
with IN O
the DT O
symptomatology NN B-Sign_symptom
installed VBN O
in IN O
a DT O
progressive JJ B-Detailed_description
mode NN O
4 CD B-Time
hours NNS I-Time
before IN I-Time
presentation NN O
. . O

The DT O
nausea NN B-Sign_symptom
was VBD O
the DT O
initial JJ O
symptom NN O
, , O
starting VBG O
at IN O
4 CD B-Time
PM NNP I-Time
( ( O
without IN O
headache NN B-Sign_symptom
, , O
nuchal JJ B-Biological_structure
pain NN B-Sign_symptom
, , O
or CC O
vomit NN B-Sign_symptom
) ) O
and CC O
then RB O
, , O
after IN B-Time
5 CD I-Time
. . I-Time
30 CD I-Time
PM NNP I-Time
, , O
the DT O
numbness NN B-Sign_symptom
of IN O
the DT O
left NN B-Biological_structure
limbs NN I-Biological_structure
and CC O
the DT O
incoordination NN B-Sign_symptom
of IN I-Sign_symptom
walking NN I-Sign_symptom
and CC O
by IN O
7 CD B-Time
PM NNP I-Time
dysarthria NN B-Sign_symptom
was VBD O
added VBN O
to TO O
the DT O
entire JJ O
clinical JJ O
constellation NN O
. . O

The DT O
patient NN O
did VBD O
not RB O
have VB O
a DT O
medical JJ O
history NN O
or CC O
a DT O
current JJ O
medication NN O
. . O

He PRP O
was VBD O
a DT O
student NN B-Occupation
. . O

He PRP O
did VBD O
not RB O
smoke VB O
and CC O
did VBD O
not RB O
use VB O
recreational JJ O
drugs NNS O
. . O

He PRP O
only RB O
drank VBD O
alcohol NN O
occasionally RB O
. . O

There EX O
was VBD O
no DT O
family NN O
history NN O
of IN O
thromboembolism NN O
, , O
cardiovascular JJ O
problems NNS O
, , O
or CC O
hematologic JJ O
diseases NNS O
. . O

He PRP O
was VBD O
first RB O
evaluated VBN B-Diagnostic_procedure
by IN O
a DT O
neurosurgeon NN B-Nonbiological_location
in IN O
the DT O
emergency NN B-Nonbiological_location
unit NN I-Nonbiological_location
and CC O
had VBD O
a DT O
brain NN B-Biological_structure
CT NNP B-Diagnostic_procedure
scan VBD O
that IN O
highlighted VBD O
infracentimetric JJ B-Detailed_description
hypodensity NN B-Sign_symptom
in IN O
the DT O
thalamic JJ B-Biological_structure
nucleus NN I-Biological_structure
, , O
on IN O
the DT O
left JJ B-Detailed_description
side NN I-Detailed_description
and CC O
at IN O
the DT O
level NN B-Biological_structure
of IN I-Biological_structure
the DT I-Biological_structure
right JJ I-Biological_structure
cerebellar NN I-Biological_structure
hemisphere RB I-Biological_structure
in IN O
the DT O
PICA NNP B-Biological_structure
territory NN I-Biological_structure
, , O
and CC O
also RB O
a DT O
chest NN B-Biological_structure
X SYM B-Diagnostic_procedure
- : I-Diagnostic_procedure
ray NN I-Diagnostic_procedure
that WDT O
revealed VBD O
a DT O
widened JJ B-Sign_symptom
projection NN I-Sign_symptom
area NN I-Sign_symptom
of IN O
the DT O
right JJ B-Biological_structure
side NN I-Biological_structure
hilum NN I-Biological_structure
, , O
without IN O
any DT O
other JJ B-Sign_symptom
pathological JJ I-Sign_symptom
findings NNS I-Sign_symptom
. . O

Following VBG O
this DT O
evaluation NN O
, , O
he PRP O
was VBD O
sent VBN O
to TO O
the DT O
National NNP B-Nonbiological_location
Institute NNP I-Nonbiological_location
of IN I-Nonbiological_location
Neurology NNP I-Nonbiological_location
and CC I-Nonbiological_location
Cerebrovascular NNP I-Nonbiological_location
Diseases NNP I-Nonbiological_location
for IN O
consultation NN O
and CC O
special JJ B-Therapeutic_procedure
treatment NN I-Therapeutic_procedure
. . O

During IN O
the DT O
ambulance NN B-Detailed_description
transportation NN O
, , O
he PRP O
had VBD O
repeated VBN B-Detailed_description
episodes NNS O
of IN O
vomiting VBG B-Sign_symptom
. . O

The DT O
initial JJ O
physical JJ B-Diagnostic_procedure
examination NN I-Diagnostic_procedure
( ( O
at IN O
10 CD B-Time
P NNP I-Time
. . I-Time
M NNP I-Time
) ) O
showed VBD O
normal JJ B-Lab_value
vital JJ B-Diagnostic_procedure
signs NNS I-Diagnostic_procedure
: : O
blood NN B-Diagnostic_procedure
pressure NN I-Diagnostic_procedure
130 CD B-Lab_value
/ NN I-Lab_value
80mmHg CD I-Lab_value
, , O
heart NN B-Diagnostic_procedure
rate NN I-Diagnostic_procedure
100 CD B-Lab_value
beats NNS I-Lab_value
per IN I-Lab_value
minute NN I-Lab_value
and CC O
normal JJ B-Lab_value
body NN B-Diagnostic_procedure
temperature NN I-Diagnostic_procedure
36,8 CD B-Lab_value
°C NN I-Lab_value
. . O

The DT O
cardiopulmonary JJ B-Diagnostic_procedure
exam NN I-Diagnostic_procedure
was VBD O
normal JJ B-Lab_value
. . O

No DT O
carotid NN B-Sign_symptom
bruits NNS I-Sign_symptom
were VBD O
registered VBN O
. . O

The DT O
neurological JJ B-Diagnostic_procedure
examination NN I-Diagnostic_procedure
was VBD O
notable JJ O
for IN O
normal JJ B-Lab_value
orientation NN I-Lab_value
. . O

The DT O
patient NN O
had VBD O
equal JJ B-Lab_value
, , O
reactive JJ B-Lab_value
pupils NNS B-Diagnostic_procedure
, , O
divergent NN B-Detailed_description
strabismus NN B-Sign_symptom
to TO O
the DT O
left NN B-Biological_structure
eye NN I-Biological_structure
, , O
horizontal JJ B-Detailed_description
nystagmus RB B-Sign_symptom
, , O
normal JJ B-Lab_value
deglutition NN B-Diagnostic_procedure
, , O
mild JJ B-Severity
paresis NN B-Disease_disorder
of IN O
the DT O
left NN B-Biological_structure
arm NN I-Biological_structure
, , O
ataxia NN B-Disease_disorder
of IN O
all DT B-Biological_structure
limbs NNS I-Biological_structure
, , O
with IN O
an DT O
accent NN B-Biological_structure
on IN I-Biological_structure
the DT I-Biological_structure
left NN I-Biological_structure
extremities VBZ I-Biological_structure
, , O
numbness NN B-Sign_symptom
of IN O
the DT O
left NN B-Biological_structure
limbs NN I-Biological_structure
, , O
bilateral JJ B-Lab_value
response NN I-Lab_value
present NN O
at IN O
all DT B-Biological_structure
deep JJ I-Biological_structure
tendons NNS I-Biological_structure
reflex VBP B-Diagnostic_procedure
, , O
Babinski NNP B-Sign_symptom
sign NN I-Sign_symptom
on IN O
the DT O
left JJ B-Detailed_description
side NN I-Detailed_description
, , O
stereotypical JJ B-Lab_value
language NN B-Diagnostic_procedure
. . O

The DT O
patient NN O
was VBD O
able JJ B-Detailed_description
to TO I-Detailed_description
repeat VB I-Detailed_description
a DT I-Detailed_description
few JJ I-Detailed_description
words NNS I-Detailed_description
and CC I-Detailed_description
fragment NN I-Detailed_description
of IN I-Detailed_description
phrases NNS I-Detailed_description
and CC O
to TO O
perform VB B-Detailed_description
simple JJ I-Detailed_description
commands NNS I-Detailed_description
of IN I-Detailed_description
medium NN I-Detailed_description
complexity NN I-Detailed_description
. . O

The DT O
laboratory NN B-Diagnostic_procedure
analysis NN I-Diagnostic_procedure
highlighted VBD O
a DT O
normal JJ B-Lab_value
hemoleucogram NN B-Diagnostic_procedure
, , O
normal JJ B-Lab_value
blood NN B-Diagnostic_procedure
glucose JJ I-Diagnostic_procedure
level NN O
9,11 CD B-Lab_value
mmol NN I-Lab_value
/ NN I-Lab_value
L NNP I-Lab_value
( ( O
normal JJ O
range NN O
3,9 CD O
- : O
5,8 CD O
mmol NN O
/ NNP O
L NNP O
) ) O
, , O
serum JJ B-Diagnostic_procedure
creatinine NN I-Diagnostic_procedure
0,69 CD B-Lab_value
mmol NN I-Lab_value
/ NN I-Lab_value
L NNP I-Lab_value
( ( O
range VBP O
0,5 CD O
- : O
0,9 CD O
mmol NN O
/ NNP O
L NNP O
) ) O
, , O
total JJ B-Diagnostic_procedure
serum NN I-Diagnostic_procedure
cholesterol NN I-Diagnostic_procedure
5,2 CD B-Lab_value
mmol NN I-Lab_value
/ NN I-Lab_value
L NNP I-Lab_value
( ( O
normal JJ O
range NN O
< VBD O
5,2 CD O
mmol NN O
/ NNP O
L NNP O
) ) O
. . O

The DT O
tests NNS O
for IN O
thrombophilia NNS B-Diagnostic_procedure
were VBD O
negative JJ B-Lab_value
. . O

He PRP O
also RB O
presented VBD O
a DT O
normal JJ B-Lab_value
sinus NN B-Diagnostic_procedure
rhythm NN I-Diagnostic_procedure
on IN O
the DT O
ECG NNP B-Detailed_description
. . O

The DT O
brain NN B-Biological_structure
CT NNP B-Diagnostic_procedure
performed VBD O
at IN O
the DT O
first JJ O
emergency NN O
unit NN O
, , O
as IN O
mentioned VBN O
above IN O
, , O
revealed VBD O
a DT O
infracentimetric JJ B-Detailed_description
hypodensity NN B-Sign_symptom
at IN O
the DT O
level NN B-Biological_structure
of IN I-Biological_structure
the DT I-Biological_structure
left JJ I-Biological_structure
thalamic JJ I-Biological_structure
nucleus NN I-Biological_structure
and CC O
at IN O
the DT O
level NN B-Biological_structure
of IN I-Biological_structure
the DT I-Biological_structure
right JJ I-Biological_structure
cerebellar NN I-Biological_structure
hemisphere RB I-Biological_structure
in IN O
the DT O
PICA NNP B-Biological_structure
territory NN I-Biological_structure
. . O

Doppler NNP B-Detailed_description
ultrasound NN B-Diagnostic_procedure
for IN O
cerebral JJ B-Biological_structure
and CC I-Biological_structure
cervical JJ I-Biological_structure
blood NN I-Biological_structure
vessels NNS I-Biological_structure
highlighted VBD O
the DT O
marked JJ O
frena NN B-Lab_value
in IN O
the DT O
flow JJ B-Diagnostic_procedure
velocities NNS I-Diagnostic_procedure
of IN O
the DT O
V2 NNP B-Biological_structure
segment NN I-Biological_structure
of IN I-Biological_structure
the DT I-Biological_structure
right JJ I-Biological_structure
vertebral JJ I-Biological_structure
artery NN I-Biological_structure
, , O
an DT O
accentuated JJ B-Sign_symptom
aspect NN I-Sign_symptom
in IN O
the DT O
high JJ B-Biological_structure
V2 NNP I-Biological_structure
segments NNS I-Biological_structure
with IN O
the DT O
complete JJ B-Lab_value
disappearance NN I-Lab_value
of IN O
the DT O
flow NN B-Diagnostic_procedure
in IN O
the DT O
V3 NNP B-Biological_structure
segment NN I-Biological_structure
, , O
without IN O
carotid NN B-Biological_structure
atheromatous JJ B-Detailed_description
lesions NNS B-Sign_symptom
or CC O
modifications NNS B-Sign_symptom
of IN I-Sign_symptom
the DT I-Sign_symptom
trajectories NNS I-Sign_symptom
or CC I-Sign_symptom
the DT I-Sign_symptom
arterial JJ I-Sign_symptom
caliber NN I-Sign_symptom
. . O

Overall JJ O
, , O
there EX O
was VBD O
a DT O
possibility NN O
of IN O
a DT O
dissection NN B-Disease_disorder
of IN O
the DT O
right JJ B-Biological_structure
vertebral JJ I-Biological_structure
artery NN I-Biological_structure
in IN O
the DT O
higher JJR B-Detailed_description
segments NNS I-Detailed_description
with IN O
indication NN O
of IN O
cerebral JJ B-Biological_structure
and CC O
angio JJ B-Biological_structure
MRI NNP B-Diagnostic_procedure
. . O

Cerebral NNP O
and CC O
angio VB O
MRI NNP O
showed VBD O
: : O
areas NNS O
with IN O
T2 NNP B-Detailed_description
, , O
FLAIR NNP B-Diagnostic_procedure
hypersignal NN B-Lab_value
, , O
with IN O
an DT O
important JJ O
restriction NN B-Sign_symptom
of IN I-Sign_symptom
diffusion NN I-Sign_symptom
and CC O
low JJ B-Lab_value
ADC NNP B-Diagnostic_procedure
, , O
situated VBN O
in IN O
the DT O
right JJ B-Biological_structure
cerebellar JJ I-Biological_structure
area NN I-Biological_structure
of IN I-Biological_structure
the DT I-Biological_structure
postero NN I-Biological_structure
- : I-Biological_structure
inferior JJ I-Biological_structure
territory NN I-Biological_structure
, , O
anterior JJ B-Biological_structure
bilateral JJ I-Biological_structure
cerebellar JJ I-Biological_structure
territory NN I-Biological_structure
, , O
left VBD B-Biological_structure
cerebellar JJ I-Biological_structure
peduncle NN I-Biological_structure
, , O
both DT B-Biological_structure
right JJ I-Biological_structure
> NN I-Biological_structure
left VBD I-Biological_structure
thalamic JJ I-Biological_structure
nuclei NN I-Biological_structure
, , O
as RB O
well RB O
as IN O
subcortical JJ B-Biological_structure
occipital JJ I-Biological_structure
bilateral NN I-Biological_structure
, , O
with IN O
an DT O
ischemic JJ B-Sign_symptom
aspect NN I-Sign_symptom
that WDT O
was VBD O
recently RB O
constituted VBN O
in IN B-Biological_structure
the DT I-Biological_structure
vertebrobasilar JJ I-Biological_structure
territory NN I-Biological_structure
. . O

T1 NNP B-Diagnostic_procedure
FS NNP I-Diagnostic_procedure
hypersignal NN B-Lab_value
was VBD O
present JJ O
on IN O
the DT O
entire JJ B-Biological_structure
intracranial JJ I-Biological_structure
segment NN I-Biological_structure
of IN I-Biological_structure
the DT I-Biological_structure
right JJ I-Biological_structure
vertebral JJ I-Biological_structure
artery NN I-Biological_structure
and CC O
the DT O
cranio NN B-Biological_structure
- : I-Biological_structure
spinal JJ I-Biological_structure
junction NN I-Biological_structure
. . O

On IN O
the DT O
angiographic JJ B-Diagnostic_procedure
arterial JJ B-Detailed_description
3D CD B-Detailed_description
TOF NNP B-Detailed_description
sequence NN O
, , O
the DT O
presence NN O
of IN O
the DT O
rapid JJ B-Lab_value
flow NN B-Diagnostic_procedure
of IN O
the DT O
right JJ B-Biological_structure
vertebral JJ I-Biological_structure
artery NN I-Biological_structure
could MD O
be VB O
viewed VBN O
, , O
up RB B-Biological_structure
to TO I-Biological_structure
the DT I-Biological_structure
C2 NNP I-Biological_structure
segment NN I-Biological_structure
, , O
where WRB O
there EX O
was VBD O
a DT O
progressive JJ B-Detailed_description
pinch NN B-Sign_symptom
out RP I-Sign_symptom
with IN O
an DT O
aspect NN O
of IN O
flute NN B-Shape
beak NN I-Shape
shape NN I-Shape
. . O

Distal NN B-Biological_structure
of IN I-Biological_structure
this DT I-Biological_structure
level NN I-Biological_structure
, , O
there EX O
was VBD O
an DT O
absence NN B-Lab_value
of IN O
the DT O
rapid JJ B-Diagnostic_procedure
flow JJ I-Diagnostic_procedure
signal NN O
and CC O
also RB O
a DT O
lack NN B-Lab_value
of IN O
right NN B-Biological_structure
PICA NNP I-Biological_structure
visualization NN B-Diagnostic_procedure
. . O

The DT O
MRI NNP B-Diagnostic_procedure
aspect NN O
suggested VBD O
a DT O
subacute JJ B-Detailed_description
dissection NN B-Disease_disorder
of IN O
the DT O
right JJ B-Biological_structure
vertebral JJ I-Biological_structure
artery NN I-Biological_structure
. . O

The DT O
cerebral JJ B-Biological_structure
ventricular NN I-Biological_structure
system NN I-Biological_structure
had VBD O
normal JJ B-Lab_value
dimensions NNS B-Diagnostic_procedure
, , O
shape NN B-Diagnostic_procedure
, , O
and CC O
topography NN B-Diagnostic_procedure
. . O

The DT O
pericerebral JJ B-Diagnostic_procedure
fluid NN I-Diagnostic_procedure
spaces NNS I-Diagnostic_procedure
and CC O
the DT O
basal NN B-Diagnostic_procedure
cisterns NNS I-Diagnostic_procedure
were VBD O
normal JJ B-Lab_value
. . O

Conclusions NNS O
: : O
there EX O
were VBD O
some DT O
ischemic JJ B-Detailed_description
lesions NNS B-Sign_symptom
recently RB O
constituted VBD O
in IN O
the DT O
vertebrobasilar JJ B-Biological_structure
territory NN I-Biological_structure
and CC O
also RB O
a DT O
subacute JJ B-Detailed_description
dissection NN B-Disease_disorder
of IN O
the DT O
right JJ B-Biological_structure
vertebral JJ I-Biological_structure
artery NN I-Biological_structure
. . O

Heparin NNP B-Medication
administration NN O
was VBD O
started VBN O
immediately RB O
in IN O
the DT O
process NN O
of IN O
hospitalization NN O
because IN O
of IN O
the DT O
dissection NN O
. . O

The DT O
APTT NNP B-Diagnostic_procedure
value NN I-Diagnostic_procedure
was VBD O
kept VBN O
in IN O
the DT O
range NN B-Lab_value
of IN I-Lab_value
50 CD I-Lab_value
- : I-Lab_value
70 CD I-Lab_value
seconds NNS I-Lab_value
. . O

Also RB O
, , O
the DT O
prophylactic JJ B-Therapeutic_procedure
therapy NN I-Therapeutic_procedure
for IN O
stress NN B-Detailed_description
ulcer NN I-Detailed_description
was VBD O
performed VBN O
. . O

After IN O
7 CD O
days NNS O
from IN O
the DT O
debut NN O
, , O
the DT O
patient NN O
was VBD O
transitioned VBN O
to TO O
acenocumarol VB B-Medication
for IN O
long JJ O
- : O
term NN O
anticoagulation NN O
. . O

The DT O
treatment NN O
with IN O
acenocumarol NN B-Medication
was VBD O
instituted VBN O
with IN O
the DT O
heparin NN B-Medication
overlap NN O
until IN O
getting VBG O
the DT O
INR NNP B-Diagnostic_procedure
therapeutic NN B-Lab_value
in IN O
the DT O
2 CD B-Detailed_description
- : I-Detailed_description
3 CD I-Detailed_description
intervals NNS I-Detailed_description
. . O

The DT O
evolution NN B-Diagnostic_procedure
was VBD O
favorable JJ B-Lab_value
, , O
the DT O
patient NN O
regaining VBG B-Lab_value
the DT O
verbal JJ B-Diagnostic_procedure
fluency NN I-Diagnostic_procedure
and CC O
the DT O
capacity NN O
for IN O
autonomy NN B-Sign_symptom
in IN I-Sign_symptom
movement NN I-Sign_symptom
. . O

The DT O
ataxia NN B-Disease_disorder
was VBD O
remitted VBN B-Detailed_description
at IN I-Detailed_description
the DT I-Detailed_description
right JJ I-Detailed_description
limbs NNS I-Detailed_description
and CC O
persisted VBN B-Detailed_description
at IN I-Detailed_description
the DT I-Detailed_description
left NN I-Detailed_description
extremities VBZ I-Detailed_description
, , O
but CC O
registered VBD O
a DT O
lot NN O
of IN O
improvement NN B-Lab_value
. . O

The DT O
patient NN O
was VBD O
discharged VBN O
home NN B-Nonbiological_location
with IN O
the DT O
recommendation NN B-Other_entity
to TO I-Other_entity
continue VB I-Other_entity
the DT I-Other_entity
treatment NN I-Other_entity
with IN I-Other_entity
Acenocumarol NNP I-Other_entity
for IN I-Other_entity
6 CD I-Other_entity
months NNS I-Other_entity
with IN I-Other_entity
clinical JJ I-Other_entity
, , I-Other_entity
paraclinical JJ I-Other_entity
and CC I-Other_entity
treatment NN I-Other_entity
reevaluation NN I-Other_entity
at IN I-Other_entity
6 CD I-Other_entity
months NNS I-Other_entity
. . O

The DT O
follow NN O
up RP O
was VBD O
not RB O
possible JJ O
because IN O
the DT O
patient NN O
did VBD O
not RB O
return VB O
to TO O
the DT O
hospital NN B-Nonbiological_location
after IN O
6 CD O
months NNS O
. . O

-DOCSTART- NN -X-

A DT O
33 CD B-Age
- : I-Age
year NN I-Age
old JJ I-Age
woman NN O
presented VBD O
to TO O
our PRP$ O
cardiology NN O
service NN O
with IN O
signs NNS O
and CC O
symptoms NNS O
of IN O
congestive JJ B-Sign_symptom
heart NN I-Sign_symptom
failure NN I-Sign_symptom
. . O

Her PRP$ O
medical JJ O
history NN O
was VBD O
unremarkable JJ B-Detailed_description
, , O
however RB O
a DT O
year NN O
ago RB O
and CC O
soon RB O
after IN O
her PRP$ O
third JJ O
child JJ B-Other_event
delivery NN I-Other_event
, , O
she PRP O
had VBD O
been VBN O
admitted VBN O
in IN O
another DT O
hospital NN B-Nonbiological_location
for IN O
acute JJ B-Disease_disorder
pulmonary JJ I-Disease_disorder
oedema NN I-Disease_disorder
after IN O
labor NN O
. . O

Cor NNP B-Disease_disorder
triatriatum NN I-Disease_disorder
with IN O
obstructive JJ O
behavior NN O
causing VBG O
pulmonary JJ B-Sign_symptom
hypertension NN I-Sign_symptom
had VBD O
bee NNS O
diagnosed VBN O
, , O
while IN O
the DT O
left JJ B-Biological_structure
ventricle NN I-Biological_structure
was VBD O
structurally RB B-Detailed_description
and CC I-Detailed_description
functionally RB I-Detailed_description
intact JJ I-Detailed_description
. . O

The DT O
patient NN O
at IN O
that DT O
time NN O
denied VBD O
surgey NN O
and CC O
had VBD O
been VBN O
discharged VBN O
on IN O
medical JJ B-Detailed_description
therapy NN B-Therapeutic_procedure
. . O

At IN O
present JJ O
admission NN O
the DT O
patient NN O
presented VBN O
with IN O
NYHA NNP B-Disease_disorder
functional JJ I-Disease_disorder
class NN I-Disease_disorder
III NNP I-Disease_disorder
, , O
symptoms NNS O
of IN O
heart NN B-Sign_symptom
failure NN I-Sign_symptom
and CC I-Sign_symptom
palpittions NNS I-Sign_symptom
as IN O
a DT O
result NN O
of IN O
persistent JJ B-Sign_symptom
atrial JJ I-Sign_symptom
flutter NN I-Sign_symptom
. . O

On IN O
physical JJ B-Diagnostic_procedure
examination NN I-Diagnostic_procedure
a DT O
loud JJ O
pulmonary JJ O
component NN O
of IN O
the DT O
2nd CD O
heart NN O
sound NN O
and CC O
a DT O
diastolic JJ O
murmur NN O
was VBD O
heard VBN O
in IN O
the DT O
mitral JJ B-Biological_structure
area NN I-Biological_structure
. . O

Signs NNS O
of IN O
right JJ B-Detailed_description
- : I-Detailed_description
sided VBD I-Detailed_description
heart NN B-Disease_disorder
failure NN I-Disease_disorder
were VBD O
absent JJ O
. . O

A DT O
transthoracic NN B-Diagnostic_procedure
echocardiography NN I-Diagnostic_procedure
revealed VBD O
a DT O
moderately RB B-Detailed_description
dilated JJ I-Detailed_description
left VBD B-Biological_structure
ventricle NN I-Biological_structure
( ( O
LV NNP B-Biological_structure
) ) O
, , O
globally RB B-Detailed_description
hypokinetic JJ B-Disease_disorder
, , O
with IN O
severely RB B-Detailed_description
impaired JJ I-Detailed_description
systolic JJ B-Disease_disorder
function NN I-Disease_disorder
( ( O
EF NNP O
estimated VBN O
≥ RB O
30 CD B-Lab_value
% NN I-Lab_value
) ) O
. . O

Left NNP B-Biological_structure
atrium NN I-Biological_structure
( ( O
LA NNP B-Biological_structure
) ) O
was VBD O
dilated VBN B-Shape
, , O
with IN O
a DT O
mobile JJ B-Detailed_description
, , I-Detailed_description
membrane JJ I-Detailed_description
- : I-Detailed_description
like IN I-Detailed_description
echogenic JJ B-Biological_structure
structure NN I-Biological_structure
into IN O
it PRP O
. . O

Transesophageal NNP B-Diagnostic_procedure
echocardiogram NN I-Diagnostic_procedure
( ( O
TEE NNP B-Diagnostic_procedure
) ) O
documented VBD O
a DT O
fibromuscular JJ B-Biological_structure
membrane NN I-Biological_structure
across IN O
the DT O
LA NNP B-Biological_structure
, , O
dividing VBG O
it PRP O
into IN O
two CD O
compartments NNS O
, , O
a DT O
proximal JJ O
one CD O
receiving VBG O
the DT O
pulmonary JJ O
venous JJ O
flow NN O
and CC O
a DT O
distal JJ O
one CD O
containing VBG O
the DT O
left JJ B-Biological_structure
atrial JJ I-Biological_structure
appendage NN I-Biological_structure
( ( O
LAA NNP B-Biological_structure
) ) O
. . O

The DT O
two CD O
chambers NNS B-Biological_structure
communicated VBD O
via IN O
a DT O
non JJ B-Detailed_description
- : I-Detailed_description
restrictive JJ I-Detailed_description
orifice NN B-Biological_structure
, , O
but CC O
the DT O
membrane NN B-Biological_structure
prolapsed VBD O
towards IN O
the DT O
mitral JJ B-Biological_structure
valve NN I-Biological_structure
inflow NN O
causing VBG O
severe JJ O
obstruction NN O
. . O

Mitral JJ B-Biological_structure
valve NN I-Biological_structure
appeared VBD O
normal JJ O
, , O
with IN O
mild JJ O
regurgitation NN O
. . O

Patent NNP B-Disease_disorder
foramen NNS I-Disease_disorder
ovale NN I-Disease_disorder
( ( O
PFO NNP B-Disease_disorder
) ) O
, , O
atrial JJ B-Disease_disorder
septal NN I-Disease_disorder
defect NN I-Disease_disorder
( ( O
ASD NNP B-Disease_disorder
) ) O
and CC O
anomalous JJ O
venous JJ O
connections NNS O
were VBD O
ruled VBN O
out RP O
and CC O
the DT O
diagnosis NN O
of IN O
cor NN B-Disease_disorder
triatriatum NN I-Disease_disorder
was VBD O
reconfirmed VBN O
. . O

Magnetic JJ B-Diagnostic_procedure
resonance NN I-Diagnostic_procedure
imaging NN I-Diagnostic_procedure
( ( O
MRI NNP B-Diagnostic_procedure
) ) O
of IN O
the DT O
heart NN O
also RB O
revealed VBD O
the DT O
fibromuscular JJ B-Biological_structure
septum NN I-Biological_structure
into IN O
the DT O
left JJ B-Biological_structure
atrium NN I-Biological_structure
and CC O
the DT O
low JJ O
left VBD O
ventricular JJ B-Lab_value
ejection NN I-Lab_value
fraction NN I-Lab_value
[ NNP O
( ( O
LVEF NNP B-Lab_value
) ) O
30 CD B-Lab_value
% NN I-Lab_value
, , O
cardiac JJ B-Lab_value
index NN I-Lab_value
1,6 CD B-Lab_value
L NNP I-Lab_value
/ NNP I-Lab_value
min NNP I-Lab_value
/ NNP I-Lab_value
m2 NN I-Lab_value
, , O
cardiac JJ B-Lab_value
output NN I-Lab_value
2,7 CD B-Lab_value
L NNP I-Lab_value
/ NNP I-Lab_value
min NN I-Lab_value
] NNP O
( ( O
figure NN O
1 CD O
) ) O
. . O

Coronary JJ B-Diagnostic_procedure
angiography NN I-Diagnostic_procedure
showed VBD O
normal JJ O
coronary JJ B-Biological_structure
arteries NNS I-Biological_structure
. . O

With IN O
these DT O
findings NNS O
the DT O
patient NN O
was VBD O
scheduled VBN O
for IN O
surgery NN O
. . O

Anesthetic JJ O
induction NN O
was VBD O
achieved VBN O
with IN O
standard JJ O
technique NN O
including VBG O
administration NN O
of IN O
sodium NN B-Medication
pentothal NN I-Medication
, , O
sevofluorane NN B-Medication
, , O
fentanyl NN B-Medication
and CC O
muscle NN B-Medication
relaxant NN I-Medication
. . O

Invasive JJ O
monitoring NN O
included VBD O
the DT O
use NN O
of IN O
right JJ B-Other_entity
radial JJ I-Other_entity
arterial JJ I-Other_entity
lines NNS I-Other_entity
, , O
a DT O
pulmonary JJ B-Other_entity
artery NN I-Other_entity
catheter NN I-Other_entity
and CC O
a DT O
foley JJ B-Other_entity
catheter NN I-Other_entity
with IN O
temperature NN B-Other_entity
