-DOCSTART- -X- -X- -X- O

retinopathy	I-Disease_disorder
leading	O
to	O
complete	B-Severity
bilateral	B-Detailed_description
blindness	B-Disease_disorder
.	O

He	O
died	O
16	O
months	O
after	O
his	O
initial	O
presentation	O
as	O
a	O
result	O
of	O
a	O
recurrent	B-Detailed_description
attack	O
of	O
acute	B-Detailed_description
pancreatitis	B-Disease_disorder
.	O

Before	O
that	O
,	O
he	O
had	O
been	O
undergoing	O
maintenance	B-Detailed_description
hemodialysis	B-Therapeutic_procedure
;	O
however	O
,	O
his	O
renal	B-Diagnostic_procedure
function	I-Diagnostic_procedure
did	B-Lab_value
not	I-Lab_value
recover	I-Lab_value
,	O
though	O
his	O
vision	B-Diagnostic_procedure
was	O
improved	B-Lab_value
to	O
finger	B-Diagnostic_procedure
-	I-Diagnostic_procedure
counting	I-Diagnostic_procedure
at	O
2	B-Lab_value
feet	I-Lab_value
.	O

-DOCSTART- -X- -X- -X- O

Here	O
,	O
we	O
describe	O
another	O
case	O
in	O
a	O
60	B-Age
-	I-Age
year	I-Age
-	I-Age
old	I-Age
man	O
from	O
San	O
Francisco	O
who	O
had	O
consumed	B-Activity
raw	I-Activity
pork	I-Activity
while	O
traveling	B-Activity
in	O
the	O
Philippines	B-Nonbiological_location
.	O

In	O
June	O
2003	O
,	O
this	O
man	O
became	O
ill	B-Sign_symptom
with	O
fever	B-Sign_symptom
,	O
diaphoresis	B-Sign_symptom
,	O
headache	B-Sign_symptom
,	O
nausea	B-Sign_symptom
,	O
and	O
anorexia	B-Sign_symptom
.	O

He	O
had	O
just	O
returned	B-Activity
from	O
a	O
7	B-Duration
-	I-Duration
month	I-Duration
vacation	B-Activity
in	O
the	O
Philippines	B-Nonbiological_location
.	O

Three	O
days	O
after	O
symptoms	O
onset	O
,	O
his	O
physician	O
prescribed	O
doxycycline	B-Medication
.	O

Symptoms	B-Sign_symptom
continued	I-Sign_symptom
and	O
he	O
was	O
admitted	O
to	O
a	O
local	B-Nonbiological_location
hospital	I-Nonbiological_location
5	O
days	O
later	O
with	O
a	O
fever	B-Sign_symptom
of	O
38	B-Lab_value
.	I-Lab_value
9	I-Lab_value
°C	I-Lab_value
,	O
nuchal	B-Sign_symptom
rigidity	I-Sign_symptom
,	O
headache	B-Sign_symptom
,	O
and	O
general	O
malaise	B-Sign_symptom
.	O

The	O
patient	O
described	O
no	O
recent	O
contact	O
with	O
sick	O
persons	O
;	O
past	O
medical	O
history	O
was	O
unremarkable	O
.	O

On	O
physical	B-Diagnostic_procedure
examination	I-Diagnostic_procedure
,	O
he	O
was	O
somnolent	B-Sign_symptom
but	O
fully	B-Sign_symptom
oriented	I-Sign_symptom
,	O
with	O
no	O
focal	B-Sign_symptom
findings	I-Sign_symptom
on	O
neurologic	B-Diagnostic_procedure
examination	I-Diagnostic_procedure
and	O
only	O
slight	B-Severity
nuchal	B-Sign_symptom
rigidity	I-Sign_symptom
.	O

He	O
had	O
a	O
leukocyte	B-Diagnostic_procedure
count	I-Diagnostic_procedure
of	O
21,000	B-Lab_value
/	I-Lab_value
mm3	I-Lab_value
,	O
including	O
16,400	B-Lab_value
/	I-Lab_value
mm3	I-Lab_value
neutrophils	B-Diagnostic_procedure
.	O

Cerebrospinal	B-Biological_structure
fluid	I-Biological_structure
(	O
CSF	B-Biological_structure
)	O
showed	O
leukocyte	B-Diagnostic_procedure
count	I-Diagnostic_procedure
of	O
487	B-Lab_value
/	I-Lab_value
μL	I-Lab_value
with	O
80	B-Lab_value
%	I-Lab_value
polymorphonuclear	I-Lab_value
cells	I-Lab_value
and	O
18	B-Lab_value
%	I-Lab_value
lymphocytes	I-Lab_value
,	O
and	O
glucose	B-Diagnostic_procedure
and	O
protein	B-Diagnostic_procedure
levels	O
<	B-Lab_value
20	I-Lab_value
mg	I-Lab_value
/	I-Lab_value
dL	I-Lab_value
and	O
<	B-Lab_value
167	I-Lab_value
mg	I-Lab_value
/	I-Lab_value
dL	I-Lab_value
,	O
respectively	O
.	O

Gram	B-Diagnostic_procedure
stain	I-Diagnostic_procedure
of	O
CSF	B-Biological_structure
showed	O
gram	B-Sign_symptom
-	I-Sign_symptom
positive	I-Sign_symptom
cocci	I-Sign_symptom
in	I-Sign_symptom
pairs	I-Sign_symptom
(	O
Figure	O
)	O
.	O

Empiric	O
therapy	O
(	O
ceftriaxone	B-Medication
,	O
vancomycin	B-Medication
,	O
and	O
ampicillin	B-Medication
)	O
for	O
bacterial	B-Disease_disorder
meningitis	I-Disease_disorder
was	O
begun	O
.	O

Computed	B-Diagnostic_procedure
tomographic	I-Diagnostic_procedure
scan	I-Diagnostic_procedure
of	O
the	O
head	B-Biological_structure
showed	O
only	O
sinusitis	B-Sign_symptom
;	O
findings	O
of	O
chest	B-Biological_structure
radiograph	B-Diagnostic_procedure
and	O
transesophageal	B-Diagnostic_procedure
echocardiogram	I-Diagnostic_procedure
were	O
negative	B-Lab_value
.	O

On	O
hospital	O
day	O
2	O
,	O
blood	B-Diagnostic_procedure
cultures	I-Diagnostic_procedure
grew	O
gram	B-Sign_symptom
-	I-Sign_symptom
positive	I-Sign_symptom
cocci	I-Sign_symptom
in	O
pairs	B-Detailed_description
and	O
chains	B-Detailed_description
.	O

The	O
organism	B-Sign_symptom
was	O
catalase	B-Diagnostic_procedure
-	O
negative	B-Lab_value
,	O
bile	B-Diagnostic_procedure
esculin	I-Diagnostic_procedure
-	O
negative	B-Lab_value
,	O
and	O
pyrrolidonyl	B-Diagnostic_procedure
aminopeptidase	I-Diagnostic_procedure
-	O
negative	B-Lab_value
,	O
consistent	O
with	O
Streptococcus	B-Sign_symptom
spp	I-Sign_symptom
.	O

A	O
latex	B-Diagnostic_procedure
agglutination	I-Diagnostic_procedure
test	I-Diagnostic_procedure
did	O
not	O
detect	O
Streptococcus	B-Sign_symptom
pneumoniae	I-Sign_symptom
antigen	I-Sign_symptom
.	O

Antimicrobial	B-Diagnostic_procedure
susceptibility	I-Diagnostic_procedure
testing	I-Diagnostic_procedure
showed	O
that	O
the	O
isolate	O
was	O
sensitive	B-Sign_symptom
to	I-Sign_symptom
penicillin	I-Sign_symptom
(	I-Sign_symptom
MIC	I-Sign_symptom
=	I-Sign_symptom
0	I-Sign_symptom
.	I-Sign_symptom
03	I-Sign_symptom
)	I-Sign_symptom
,	I-Sign_symptom
ceftriaxone	I-Sign_symptom
,	I-Sign_symptom
and	I-Sign_symptom
vancomycin	I-Sign_symptom
but	O
resistant	B-Sign_symptom
to	I-Sign_symptom
tetracycline	I-Sign_symptom
and	I-Sign_symptom
clindamycin	I-Sign_symptom
.	O

Antimicrobial	B-Medication
therapy	I-Medication
was	O
changed	O
to	O
penicillin	B-Medication
G	I-Medication
,	O
24	B-Dosage
million	I-Dosage
units	I-Dosage
intravenously	O
per	B-Frequency
day	I-Frequency
.	O

On	O
hospital	O
day	O
5	O
,	O
the	O
patient	O
complained	O
of	O
hearing	B-Sign_symptom
loss	I-Sign_symptom
in	O
his	O
left	B-Biological_structure
ear	I-Biological_structure
.	O

Results	O
of	O
nasopharyngeal	B-Diagnostic_procedure
endoscopy	I-Diagnostic_procedure
were	O
negative	B-Lab_value
.	O

By	O
hospital	O
day	O
7	O
,	O
the	O
organism	O
was	O
identified	O
by	O
the	O
API	B-Diagnostic_procedure
20	I-Diagnostic_procedure
Strep	I-Diagnostic_procedure
System	I-Diagnostic_procedure
(	O
bioMerieux	O
,	O
Marcy	O
l`Etoile	O
,	O
France	O
)	O
,	O
as	O
S	B-Sign_symptom
.	I-Sign_symptom
suis	I-Sign_symptom
serotype	I-Sign_symptom
2	I-Sign_symptom
.	O

The	O
patient	O
subsequently	O
stated	O
that	O
he	O
was	O
a	O
butcher	B-Occupation
with	O
a	O
culinary	B-Detailed_description
preference	I-Detailed_description
for	I-Detailed_description
partially	B-Other_entity
cooked	I-Other_entity
pork	I-Other_entity
,	I-Detailed_description
which	O
he	O
had	O
eaten	B-Activity
in	O
the	O
Philippines	B-Nonbiological_location
until	O
the	O
week	O
prior	O
to	O
onset	O
of	O
symptoms	O
.	O

On	O
hospital	O
day	O
9	O
,	O
a	O
formal	B-Diagnostic_procedure
audiology	I-Diagnostic_procedure
evaluation	I-Diagnostic_procedure
showed	O
severe	B-Severity
bilateral	B-Sign_symptom
sensorineural	I-Sign_symptom
high	I-Sign_symptom
-	I-Sign_symptom
frequency	I-Sign_symptom
hearing	I-Sign_symptom
loss	I-Sign_symptom
(	O
-	B-Lab_value
70	I-Lab_value
dB	I-Lab_value
)	O
.	O

The	O
patient	O
completed	O
a	O
10	B-Duration
-	I-Duration
day	I-Duration
course	I-Duration
of	O
parenteral	B-Medication
antimicrobial	I-Medication
drugs	I-Medication
and	O
was	O
discharged	O
on	O
continued	B-Detailed_description
oral	B-Medication
therapy	I-Medication
with	O
close	O
followup	O
.	O

Two	O
months	O
after	O
discharge	O
,	O
the	O
patient	O
reported	O
much	B-Sign_symptom
improved	I-Sign_symptom
hearing	I-Sign_symptom
without	O
other	O
sequelae	B-Sign_symptom
.	O

-DOCSTART- -X- -X- -X- O

A	O
76	B-Age
-	I-Age
year	I-Age
old	I-Age
woman	O
presented	O
with	O
a	O
24	B-Duration
-	I-Duration
month	I-Duration
history	I-Duration
of	O
enlarging	B-Lab_value
mass	B-Sign_symptom
involving	O
the	O
back	B-Biological_structure
history	O
of	O
trauma	O
.	O

Physical	B-Diagnostic_procedure
examination	I-Diagnostic_procedure
showed	O
a	O
mass	B-Sign_symptom
of	O
an	O
3x4	B-Area
cm	I-Area
in	O
diameter	O
,	O
localized	O
in	O
the	O
right	B-Biological_structure
inter	I-Biological_structure
-	I-Biological_structure
scapular	I-Biological_structure
region	I-Biological_structure
.	O

The	O
mass	O
was	O
ulcerative	B-Detailed_description
helophytic	B-Detailed_description
,	O
grayish	B-Color
in	O
colour	O
,	O
hard	B-Texture
in	O
consistency	O
and	O
easily	O
bleeding	B-Detailed_description
on	I-Detailed_description
manipulation	I-Detailed_description
.	O

The	O
remainder	O
of	O
the	O
examination	O
was	O
unremarkable	O
;	O
no	O
lymphadenopathy	B-Sign_symptom
and	O
no	O
abdominal	B-Biological_structure
masses	B-Sign_symptom
were	O
felt	O
.	O

After	O
resection	B-Therapeutic_procedure
,	O
the	O
histological	B-Diagnostic_procedure
examinations	I-Diagnostic_procedure
of	O
the	O
specimens	O
have	O
concluded	O
for	O
basal	B-Disease_disorder
cell	I-Disease_disorder
carcinoma	I-Disease_disorder
.	O

A	O
local	B-Detailed_description
recurrence	B-Sign_symptom
was	O
observed	O
18	O
months	O
later	O
;	O
the	O
patient	O
was	O
admitted	O
to	O
our	O
institution	B-Nonbiological_location
for	O
Lumpectomy	B-Therapeutic_procedure
(	O
Figure	O
1	O
)	O
.	O

Histopathological	B-Diagnostic_procedure
examination	I-Diagnostic_procedure
revealed	O
a	O
syringomatous	B-Sign_symptom
pattern	I-Sign_symptom
infiltrating	O
the	O
dermis	B-Biological_structure
(	O
Figure	O
2	O
,	O
Figure	O
3	O
)	O
,	O
subcutis	B-Biological_structure
and	O
skeletal	B-Biological_structure
muscle	I-Biological_structure
.	O

The	O
neoplastic	O
epithelial	O
cells	O
were	O
arranged	B-Detailed_description
in	I-Detailed_description
interconnecting	I-Detailed_description
cords	I-Detailed_description
with	O
microcystic	B-Detailed_description
areas	I-Detailed_description
.	O

Nests	O
,	O
cords	O
,	O
and	O
tubules	O
of	O
the	O
tumour	B-Sign_symptom
extended	O
into	O
the	O
dermis	B-Biological_structure
and	O
into	O
the	O
adjacent	B-Biological_structure
muscle	I-Biological_structure
.	O

Many	O
lobules	B-Sign_symptom
showed	O
squamous	B-Detailed_description
differentiation	I-Detailed_description
.	O

Sclerosis	B-Sign_symptom
of	O
stroma	B-Biological_structure
around	I-Biological_structure
the	I-Biological_structure
cords	I-Biological_structure
was	O
present	O
.	O

Tumour	B-Sign_symptom
cells	I-Sign_symptom
were	O
not	O
connected	O
to	O
the	O
epidermis	B-Biological_structure
.	O

The	O
immunohistochemical	B-Diagnostic_procedure
analysis	I-Diagnostic_procedure
showed	O
positivity	B-Lab_value
for	O
anti	B-Diagnostic_procedure
-	I-Diagnostic_procedure
CK7	I-Diagnostic_procedure
(	O
Figure	O
4	O
)	O
,	O
AE1	B-Diagnostic_procedure
/	I-Diagnostic_procedure
AE3	I-Diagnostic_procedure
and	O
negativity	B-Lab_value
for	O
anti	B-Diagnostic_procedure
CEA	I-Diagnostic_procedure
and	O
anti	B-Diagnostic_procedure
CK20	I-Diagnostic_procedure
.	O

Based	O
upon	O
her	O
histological	O
and	O
immunohistochemical	O
presentation	O
,	O
the	O
diagnosis	O
of	O
syringomatous	B-Disease_disorder
eccrine	I-Disease_disorder
carcinoma	I-Disease_disorder
was	O
established	O
.	O

Radiotherapy	B-Therapeutic_procedure
of	O
the	O
involved	O
area	O
was	O
performed	O
(	O
70	B-Dosage
Gy	I-Dosage
,	I-Dosage
35	I-Dosage
sessions	I-Dosage
)	O

-DOCSTART- -X- -X- -X- O

This	O
case	O
report	O
was	O
approved	O
by	O
the	O
Review	O
Board	O
of	O
Shandong	O
Power	O
Central	O
Hospital	O
and	O
the	O
patient	O
`	O
s	O
parents	O
signed	O
informed	O
consent	O
for	O
publication	O
of	O
the	O
case	O
report	O
and	O
any	O
accompanying	O
images	O
.	O

A	O
4	B-Age
-	I-Age
year	I-Age
-	I-Age
old	I-Age
female	O
child	O
presented	O
at	O
the	O
outpatients	B-Nonbiological_location
department	I-Nonbiological_location
with	O
slowly	B-Detailed_description
enlarging	I-Detailed_description
,	O
painless	B-Detailed_description
,	O
symmetrical	B-Detailed_description
swelling	B-Sign_symptom
of	O
both	B-Biological_structure
cheeks	I-Biological_structure
.	O

When	O
the	O
girl	O
was	O
approximately	O
2	O
years	O
old	O
,	O
the	O
parents	O
noticed	O
a	O
change	B-Sign_symptom
in	I-Sign_symptom
her	I-Sign_symptom
facial	I-Sign_symptom
symmetry	I-Sign_symptom
,	O
which	O
later	O
became	O
more	O
obvious	O
.	O

On	O
palpation	B-Diagnostic_procedure
,	O
the	O
swellings	B-Sign_symptom
were	O
bony	B-Detailed_description
and	O
hard	B-Detailed_description
in	O
consistency	O
.	O

The	O
skin	B-Biological_structure
over	O
the	O
swelling	B-Sign_symptom
was	O
smooth	B-Texture
and	O
freely	B-Detailed_description
movable	I-Detailed_description
,	O
with	O
no	B-Lab_value
increase	I-Lab_value
in	O
temperature	B-Diagnostic_procedure
(	O
Fig	O
.	O
1	O
)	O
.	O

There	O
was	O
no	O
history	O
of	O
any	O
trauma	O
,	O
pain	O
,	O
pus	O
discharge	O
,	O
blood	O
discharge	O
,	O
fever	O
,	O
paresthesia	O
,	O
anorexia	O
,	O
or	O
weight	O
loss	O
.	O

No	O
significant	O
family	O
history	O
was	O
reported	O
.	O

Panoramic	B-Detailed_description
radiography	B-Diagnostic_procedure
revealed	O
involvement	B-Sign_symptom
of	O
both	O
the	O
mandible	B-Biological_structure
and	O
the	O
maxilla	B-Biological_structure
,	O
and	O
showed	O
a	O
soap	B-Shape
bubble	I-Shape
-	I-Shape
like	I-Shape
multilocular	B-Detailed_description
radiolucency	B-Sign_symptom
with	O
thin	B-Detailed_description
and	I-Detailed_description
expanded	I-Detailed_description
cortices	I-Detailed_description
.	O

Unerupted	B-Sign_symptom
teeth	I-Sign_symptom
included	O
:	O
15	B-Biological_structure
,	I-Biological_structure
25	I-Biological_structure
,	I-Biological_structure
35	I-Biological_structure
,	I-Biological_structure
37	I-Biological_structure
,	I-Biological_structure
45	I-Biological_structure
,	O
and	O
47	B-Biological_structure
was	O
impacted	B-Sign_symptom
(	O
Fig	O
.	O
2	O
)	O
.	O

Multislice	B-Detailed_description
computed	B-Diagnostic_procedure
tomography	I-Diagnostic_procedure
showed	O
the	O
presence	O
of	O
multilocular	B-Detailed_description
cystic	B-Detailed_description
lesions	B-Sign_symptom
filled	O
with	O
soft	B-Detailed_description
-	I-Detailed_description
tissue	I-Detailed_description
density	I-Detailed_description
material	I-Detailed_description
and	O
dental	B-Biological_structure
anomalies	B-Sign_symptom
affecting	O
the	O
body	B-Biological_structure
and	I-Biological_structure
the	I-Biological_structure
sides	I-Biological_structure
of	I-Biological_structure
the	I-Biological_structure
mandible	I-Biological_structure
.	O

Similar	O
lesions	B-Sign_symptom
were	O
also	O
observed	O
in	O
the	O
maxilla	B-Biological_structure
(	O
Fig	O
.	O
3	O
)	O
.	O

A	O
biopsy	B-Diagnostic_procedure
was	O
obtained	O
from	O
the	O
central	B-Biological_structure
area	I-Biological_structure
of	I-Biological_structure
the	I-Biological_structure
left	I-Biological_structure
rami	I-Biological_structure
.	O

Histologic	B-Diagnostic_procedure
examination	I-Diagnostic_procedure
showed	O
many	B-Detailed_description
large	B-Detailed_description
multinucleated	B-Detailed_description
giant	B-Sign_symptom
cells	I-Sign_symptom
in	O
a	O
loose	B-Detailed_description
,	O
delicate	B-Detailed_description
fibrillar	B-Detailed_description
connective	B-Biological_structure
tissue	I-Biological_structure
stroma	I-Biological_structure
containing	O
large	B-Biological_structure
numbers	I-Biological_structure
of	I-Biological_structure
fibroblasts	I-Biological_structure
and	O
many	B-Biological_structure
small	I-Biological_structure
blood	I-Biological_structure
vessels	I-Biological_structure
(	O
Fig	O
.	O
4	O
)	O
.	O

As	O
the	O
child	O
grows	O
older	O
,	O
the	O
lesions	O
often	O
become	O
static	O
and	O
may	O
show	O
regression	O
at	O
puberty	O
.	O

In	O
the	O
current	O
case	O
,	O
no	O
surgical	B-Therapeutic_procedure
intervention	I-Therapeutic_procedure
was	O
under	O
taken	O
and	O
the	O
patient	O
was	O
followed	O
up	O
at	O
regular	B-Detailed_description
intervals	I-Detailed_description
.	O

-DOCSTART- -X- -X- -X- O

A	O
28	B-Age
-	I-Age
year	I-Age
-	I-Age
old	I-Age
woman	O
was	O
referred	O
with	O
a	O
4	B-Duration
-	I-Duration
week	I-Duration
history	O
of	O
continuous	B-Detailed_description
,	O
moderate	B-Severity
right	B-Biological_structure
upper	I-Biological_structure
quadrant	I-Biological_structure
pain	B-Sign_symptom
associated	O
with	O
jaundice	B-Sign_symptom
,	O
as	O
well	O
as	O
weight	B-Sign_symptom
loss	I-Sign_symptom
(	O
10	B-Lab_value
kg	I-Lab_value
over	O
3	B-Duration
months	I-Duration
)	O
and	O
a	O
liver	B-Biological_structure
mass	B-Sign_symptom
identified	O
by	O
ultrasonography	B-Diagnostic_procedure
.	O

The	O
pain	O
sensation	O
seemed	O
different	B-Lab_value
from	O
previous	O
colicky	B-Sign_symptom
attacks	I-Sign_symptom
the	O
patient	O
had	O
experienced	O
before	O
she	O
underwent	O
laparoscopic	B-Detailed_description
cholecystectomy	B-Therapeutic_procedure
7	O
years	O
previously	O
.	O

On	O
physical	B-Diagnostic_procedure
examination	I-Diagnostic_procedure
,	O
she	O
was	O
obese	B-Sign_symptom
(	O
body	B-Diagnostic_procedure
mass	I-Diagnostic_procedure
index	I-Diagnostic_procedure
37	B-Lab_value
.	I-Lab_value
8	I-Lab_value
)	O
,	O
with	O
icterus	B-Sign_symptom
noted	O
over	O
the	O
conjunctivae	B-Biological_structure
,	O
oral	B-Biological_structure
mucosa	I-Biological_structure
and	O
skin	B-Biological_structure
.	O

Imaging	O
modalities	O
included	O
computed	B-Diagnostic_procedure
tomography	I-Diagnostic_procedure
(	O
CT	B-Diagnostic_procedure
)	O
,	O
positron	B-Diagnostic_procedure
emission	I-Diagnostic_procedure
tomography	I-Diagnostic_procedure
(	O
PET	B-Diagnostic_procedure
)	O
and	O
endoscopic	B-Diagnostic_procedure
cholangiopancreatography	I-Diagnostic_procedure
(	O
ERCP	B-Diagnostic_procedure
)	O
(	O
Fig	O
.	O
1	O
)	O
.	O

The	O
patient	O
underwent	O
exploratory	B-Detailed_description
laparotomy	B-Diagnostic_procedure
.	O

Intraoperative	B-Detailed_description
ultrasonography	B-Diagnostic_procedure
revealed	O
a	O
cystic	B-Detailed_description
lesion	B-Sign_symptom
measuring	O
3	B-Area
.	I-Area
5	I-Area
2	I-Area
.	I-Area
5	I-Area
cm	I-Area
within	O
the	O
central	B-Biological_structure
portion	I-Biological_structure
of	I-Biological_structure
the	I-Biological_structure
liver	I-Biological_structure
,	O
anterior	B-Biological_structure
to	I-Biological_structure
the	I-Biological_structure
porta	I-Biological_structure
hepatis	I-Biological_structure
.	O

Intraoperative	B-Detailed_description
cholangiography	B-Diagnostic_procedure
demonstrated	O
an	O
extensive	B-Severity
stricture	B-Sign_symptom
obliterating	O
the	O
left	B-Biological_structure
hepatic	I-Biological_structure
duct	I-Biological_structure
,	O
with	O
partial	B-Severity
occlusion	B-Sign_symptom
of	O
the	O
right	B-Biological_structure
hepatic	I-Biological_structure
duct	I-Biological_structure
.	O

An	O
extended	B-Detailed_description
left	B-Detailed_description
lobectomy	B-Therapeutic_procedure
was	O
done	O
en	B-Detailed_description
bloc	I-Detailed_description
with	I-Detailed_description
the	I-Detailed_description
biliary	I-Detailed_description
confluence	I-Detailed_description
.	O

On	O
frozen	B-Diagnostic_procedure
-	I-Diagnostic_procedure
section	I-Diagnostic_procedure
examination	I-Diagnostic_procedure
,	O
all	O
margins	B-Diagnostic_procedure
of	I-Diagnostic_procedure
the	I-Diagnostic_procedure
excised	I-Diagnostic_procedure
specimen	I-Diagnostic_procedure
were	O
free	B-Lab_value
of	I-Lab_value
malignant	I-Lab_value
cells	I-Lab_value
.	O

Reconstruction	B-Therapeutic_procedure
was	O
performed	O
with	O
a	O
Roux	B-Detailed_description
-	I-Detailed_description
en	I-Detailed_description
-	I-Detailed_description
Y	I-Detailed_description
cholangiojejunostomy	B-Therapeutic_procedure
to	O
3	B-Biological_structure
second	I-Biological_structure
bile	I-Biological_structure
duct	I-Biological_structure
radicals	I-Biological_structure
in	O
the	O
right	B-Detailed_description
side	I-Detailed_description
.	O

Intraoperatively	O
,	O
radiotherapy	B-Therapeutic_procedure
was	O
applied	O
to	O
the	O
surgical	B-Biological_structure
margins	I-Biological_structure
.	O

After	O
this	O
,	O
the	O
patient	O
underwent	O
6	B-Duration
weeks	I-Duration
of	O
image	B-Detailed_description
-	I-Detailed_description
guided	I-Detailed_description
external	B-Detailed_description
beam	I-Detailed_description
radiation	B-Therapeutic_procedure
centred	O
on	O
the	O
resection	B-Biological_structure
field	I-Biological_structure
labelled	O
at	O
surgery	O
.	O

The	O
final	O
pathology	O
described	O
this	O
tumour	O
as	O
an	O
infiltrating	B-Detailed_description
,	O
moderately	B-Lab_value
differentiated	B-Detailed_description
squamous	B-Disease_disorder
cell	I-Disease_disorder
carcinoma	I-Disease_disorder
associated	O
with	O
severe	B-Severity
dysplasia	B-Disease_disorder
of	O
the	O
bile	B-Biological_structure
-	I-Biological_structure
duct	I-Biological_structure
epithelium	I-Biological_structure
(	O
Fig	O
.	O
2	O
)	O
.	O

The	O
patient	O
recovered	B-Sign_symptom
without	O
complications	B-Sign_symptom
and	O
was	O
doing	B-Sign_symptom
well	I-Sign_symptom
18	O
months	O
after	O
the	O
initial	O
surgical	O
procedure	O
,	O
with	O
an	O
unremarkable	B-Lab_value
CT	B-Diagnostic_procedure
scan	I-Diagnostic_procedure
.	O

-DOCSTART- -X- -X- -X- O

A	O
28	B-Age
-	I-Age
year	I-Age
-	I-Age
old	I-Age
African	O
American	O
woman	O
presented	O
to	O
the	O
R	B-Nonbiological_location
Adams	I-Nonbiological_location
Cowley	I-Nonbiological_location
Shock	I-Nonbiological_location
Trauma	I-Nonbiological_location
Center	I-Nonbiological_location
in	O
Baltimore	B-Nonbiological_location
,	I-Nonbiological_location
Maryland	I-Nonbiological_location
,	O
for	O
evaluation	B-Diagnostic_procedure
of	O
right	B-Detailed_description
-	I-Detailed_description
sided	I-Detailed_description
paralysis	B-Disease_disorder
and	O
left	B-Detailed_description
-	I-Detailed_description
sided	I-Detailed_description
paresthesias	B-Sign_symptom
after	O
being	O
found	O
down	B-Detailed_description
in	O
her	O
home	B-Nonbiological_location
between	B-Detailed_description
her	I-Detailed_description
nightstand	I-Detailed_description
and	I-Detailed_description
her	I-Detailed_description
bed	I-Detailed_description
.	O

The	O
symptoms	O
began	O
after	O
eating	B-Activity
at	O
a	O
local	B-Nonbiological_location
restaurant	I-Nonbiological_location
chain	I-Nonbiological_location
,	O
consuming	B-Activity
alcohol	I-Activity
,	O
and	O
smoking	B-Activity
one	O
cigarette	B-Detailed_description
dipped	O
in	O
liquid	B-Detailed_description
phencyclidine	B-Detailed_description
(	O
PCP	B-Detailed_description
)	O
.	O

She	O
was	O
asymptomatic	B-Sign_symptom
that	B-Time
night	I-Time
and	O
went	B-Activity
to	I-Activity
bed	I-Activity
without	O
complications	B-Sign_symptom
.	O

She	O
was	O
found	O
down	B-Detailed_description
next	B-Nonbiological_location
to	I-Nonbiological_location
the	I-Nonbiological_location
bed	I-Nonbiological_location
the	B-Time
following	I-Time
morning	I-Time
unable	B-Sign_symptom
to	I-Sign_symptom
move	I-Sign_symptom
.	O

The	O
patient	O
denied	O
any	O
physical	B-Disease_disorder
trauma	I-Disease_disorder
other	O
than	O
falling	B-Sign_symptom
from	O
the	O
bed	O
.	O

She	O
had	O
no	O
history	O
of	O
seizures	O
,	O
sickle	O
cell	O
anemia	O
,	O
fever	O
,	O
urinary	O
or	O
bowel	O
incontinence	O
,	O
or	O
pain	O
.	O

The	O
patient	O
had	O
a	O
history	O
of	O
viral	B-Disease_disorder
meningitis	I-Disease_disorder
without	B-Detailed_description
residual	I-Detailed_description
deficits	I-Detailed_description
eight	O
years	O
prior	O
,	O
gastric	O
bypass	O
surgery	O
,	O
and	O
cholecystectomy	O
,	O
and	O
she	O
was	O
treated	B-Therapeutic_procedure
for	O
a	O
presumed	O
urinary	B-Disease_disorder
tract	I-Disease_disorder
infection	I-Disease_disorder
five	O
days	O
prior	O
to	O
admission	O
at	O
an	O
outside	B-Nonbiological_location
institution	I-Nonbiological_location
.	O

Her	O
triage	O
vital	B-Diagnostic_procedure
signs	I-Diagnostic_procedure
were	O
as	O
follows	O
:	O
temperature	B-Diagnostic_procedure
36	B-Lab_value
.	I-Lab_value
8	I-Lab_value
°C	I-Lab_value
,	O
blood	B-Diagnostic_procedure
pressure	I-Diagnostic_procedure
155	B-Lab_value
/	I-Lab_value
100	I-Lab_value
mm	I-Lab_value
Hg	I-Lab_value
,	O
heart	B-Diagnostic_procedure
rate	I-Diagnostic_procedure
90	B-Lab_value
beats	I-Lab_value
per	I-Lab_value
minute	I-Lab_value
,	O
respiratory	B-Diagnostic_procedure
rate	I-Diagnostic_procedure
16	B-Lab_value
breaths	I-Lab_value
per	I-Lab_value
minute	I-Lab_value
,	O
and	O
an	O
oxygen	B-Diagnostic_procedure
saturation	I-Diagnostic_procedure
of	O
95	B-Lab_value
%	I-Lab_value
on	O
room	B-Detailed_description
air	I-Detailed_description
.	O

On	O
physical	B-Diagnostic_procedure
exam	I-Diagnostic_procedure
,	O
the	O
patient	O
was	O
alert	B-Sign_symptom
and	O
oriented	B-Sign_symptom
to	O
person	B-Detailed_description
,	O
place	B-Detailed_description
,	O
and	O
time	B-Detailed_description
.	O

Her	O
cranial	B-Diagnostic_procedure
nerves	I-Diagnostic_procedure
II	I-Diagnostic_procedure
-	I-Diagnostic_procedure
XII	I-Diagnostic_procedure
were	O
grossly	B-Lab_value
intact	I-Lab_value
.	O

She	O
had	O
2	B-Lab_value
/	I-Lab_value
5	I-Lab_value
strength	B-Diagnostic_procedure
in	O
her	O
right	B-Biological_structure
lower	I-Biological_structure
extremity	I-Biological_structure
,	O
3	B-Lab_value
/	I-Lab_value
5	I-Lab_value
