count NN I-Diagnostic_procedure
in IN O
the DT O
BAL NNP B-Detailed_description
fluid NN I-Detailed_description
was VBD O
0 CD B-Lab_value
. . I-Lab_value
61 CD I-Lab_value
× JJ I-Lab_value
105 CD I-Lab_value
per IN I-Lab_value
mL NN I-Lab_value
, , O
and CC O
the DT O
cell NN B-Diagnostic_procedure
differentiation NN I-Diagnostic_procedure
in IN O
the DT O
BAL NNP B-Detailed_description
fluid NN I-Detailed_description
was VBD O
17 CD B-Lab_value
. . I-Lab_value
0 CD I-Lab_value
% NN I-Lab_value
macrophages NNS I-Lab_value
, , O
81 CD B-Lab_value
. . I-Lab_value
0 CD I-Lab_value
% NN I-Lab_value
lymphocytes NNS I-Lab_value
, , O
and CC O
2 CD B-Lab_value
. . I-Lab_value
0 CD I-Lab_value
% NN I-Lab_value
neutrophils NNS I-Lab_value
, , O
with IN O
a DT O
CD NN B-Lab_value
4 CD I-Lab_value
/ NN I-Lab_value
8 CD I-Lab_value
ratio NN I-Lab_value
of IN I-Lab_value
0 CD I-Lab_value
. . I-Lab_value
57 CD I-Lab_value
. . O

Gram NNP B-Diagnostic_procedure
, , O
Ziehl NNP B-Diagnostic_procedure
- : I-Diagnostic_procedure
Neelsen NNP I-Diagnostic_procedure
, , O
and CC O
Grocott NNP B-Diagnostic_procedure
staining VBG I-Diagnostic_procedure
were VBD O
all DT O
negative JJ B-Lab_value
. . O

A DT O
polymerase NN B-Diagnostic_procedure
chain NN I-Diagnostic_procedure
reaction NN I-Diagnostic_procedure
revealed VBD O
that IN O
the DT O
patient NN O
` `` O
s JJ O
BAL NNP B-Detailed_description
fluid NN I-Detailed_description
was VBD O
positive JJ B-Lab_value
for IN O
Pneumocystis NNP B-Diagnostic_procedure
jirovecii NN I-Diagnostic_procedure
. . O

PCP NNP B-Disease_disorder
was VBD O
diagnosed VBN O
based VBN O
on IN O
the DT O
above JJ O
results NNS O
. . O

The DT O
patient NN O
was VBD O
treated VBN O
with IN O
sulfamethoxazole JJ B-Medication
/ NN I-Medication
trimethoprim NN I-Medication
( ( O
12 CD B-Dosage
g NN I-Dosage
/ NNP I-Dosage
day NN I-Dosage
) ) O
for IN O
3 CD B-Duration
weeks NNS I-Duration
. . O

Anti NNP B-Therapeutic_procedure
- : I-Therapeutic_procedure
cortisol NN I-Therapeutic_procedure
therapy NN I-Therapeutic_procedure
with IN O
metyrapone NN B-Medication
was VBD O
also RB O
initiated VBN O
at IN O
the DT O
same JJ O
time NN O
with IN O
a DT O
small JJ B-Dosage
dose NN I-Dosage
to TO O
slowly VB O
correct VB O
the DT O
hypercortisolemia NN B-Disease_disorder
. . O

Intensive JJ O
insulin NN B-Medication
therapy NN O
, , O
potassium NN B-Medication
supplementation NN O
were VBD O
initiated VBN O
, , O
while IN O
cefazolin NN B-Medication
was VBD O
administered VBN O
to TO O
treat VB O
cellulitis NN B-Disease_disorder
of IN O
the DT O
left NN B-Biological_structure
lower JJR I-Biological_structure
leg NN I-Biological_structure
. . O

The DT O
patient NN O
` `` O
s JJ O
PCP NNP B-Disease_disorder
fully RB O
improved VBD O
without IN O
the DT O
exacerbation NN B-Sign_symptom
of IN O
his PRP$ O
respiratory NN B-Diagnostic_procedure
status NN I-Diagnostic_procedure
. . O

Thereafter RB O
, , O
we PRP O
continued VBD O
to TO O
administer VB O
sulfamethoxazole JJ B-Medication
/ NN I-Medication
trimethoprim NN I-Medication
at IN O
a DT O
prophylactic JJ B-Dosage
dose NN I-Dosage
. . O

The DT O
metyrapone NN B-Medication
dosage NN O
was VBD O
gradually RB O
increased VBN O
from IN O
250 CD B-Dosage
mg NNS I-Dosage
/ JJ I-Dosage
day NN I-Dosage
, , O
and CC O
the DT O
blood NN B-Diagnostic_procedure
cortisol NN I-Diagnostic_procedure
value NN O
was VBD O
observed VBN O
to TO O
decline VB B-Lab_value
slowly RB I-Lab_value
( ( O
Fig NNP O
. . O
3 CD O
) ) O
. . O

In IN O
order NN O
to TO O
prevent VB O
hypocortisolemia NN O
, , O
the DT O
patient NN O
was VBD O
temporarily RB B-Detailed_description
treated VBN O
with IN O
hydrocortisone NN B-Medication
. . O

After IN O
an DT O
improvement NN O
of IN O
his PRP$ O
left JJ B-Biological_structure
lower JJR I-Biological_structure
leg NN I-Biological_structure
cellulitis NN B-Disease_disorder
, , O
PCP NNP B-Disease_disorder
, , O
and CC O
hyperglycemia NN B-Disease_disorder
, , O
the DT O
patient JJ O
underwent JJ O
laminectomy NN B-Therapeutic_procedure
and CC O
radiation NN B-Therapeutic_procedure
therapy NN I-Therapeutic_procedure
for IN O
spinal JJ B-Disease_disorder
cord NN I-Disease_disorder
compression NN I-Disease_disorder
, , O
which WDT O
had VBD O
been VBN O
caused VBN O
by IN O
a DT O
metastatic JJ B-Detailed_description
spinal JJ B-Biological_structure
tumor NN B-Sign_symptom
. . O

Octreotide NNP B-Medication
therapy NN O
was VBD O
initiated VBN O
, , O
and CC O
he PRP O
was VBD O
discharged VBN O
on IN O
the DT O
68th JJ O
day NN O
of IN O
hospitalization NN O
. . O

-DOCSTART- NN -X-

Our PRP$ O
patient NN O
was VBD O
a DT O
7 CD B-Age
- : I-Age
year NN I-Age
- : I-Age
old JJ I-Age
Italian JJ O
boy NN O
born VBN O
after IN O
an DT O
uneventful JJ O
gestation NN O
of IN O
normal JJ O
duration NN O
. . O

At IN O
the DT O
age NN O
of IN O
16 CD O
months NNS O
, , O
he PRP O
presented VBD O
with IN O
a DT O
clinically RB B-Detailed_description
evident JJ I-Detailed_description
enlarged VBN B-Sign_symptom
abdomen NNS B-Biological_structure
and CC O
was VBD O
referred VBN O
for IN O
oncological JJ B-Nonbiological_location
examination NN I-Nonbiological_location
. . O

Initial JJ O
tests NNS O
revealed VBD O
anemia NN B-Sign_symptom
, , O
thrombocytopenia NN B-Sign_symptom
, , O
and CC O
splenomegaly NN B-Sign_symptom
. . O

A DT O
bone NN B-Biological_structure
marrow NN I-Biological_structure
biopsy NN B-Diagnostic_procedure
revealed VBD O
the DT O
presence NN O
of IN O
foam NN B-Sign_symptom
cells NNS I-Sign_symptom
, , O
which WDT O
led VBD O
to TO O
suspicion NN O
of IN O
lysosomal JJ B-Disease_disorder
storage NN I-Disease_disorder
disease NN I-Disease_disorder
. . O

Biochemical JJ B-Diagnostic_procedure
testing VBG I-Diagnostic_procedure
revealed VBN O
elevated JJ B-Lab_value
level NN O
of IN O
acid JJ B-Diagnostic_procedure
phosphatase NN I-Diagnostic_procedure
( ( O
47 CD B-Lab_value
. . I-Lab_value
8 CD I-Lab_value
IU NNP I-Lab_value
/ NNP I-Lab_value
L NNP I-Lab_value
[ NNP O
normal JJ O
range NN O
5 CD O
- : O
7 CD O
IU NNP O
/ NNP O
L NNP O
] NNP O
) ) O
and CC O
chitotriosidase NN B-Diagnostic_procedure
activity NN I-Diagnostic_procedure
( ( O
508 CD B-Lab_value
nmol RB I-Lab_value
/ JJ I-Lab_value
mg NN I-Lab_value
protein NN I-Lab_value
[ NNP O
normal JJ O
range NN O
5 CD O
. . O
9 CD O
- : O
41 CD O
. . O
0 CD O
nmol JJ O
/ NNP O
mg NN O
protein NN O
] NNP O
) ) O
, , O
as RB O
well RB O
as IN O
reduced VBN B-Lab_value
beta IN B-Diagnostic_procedure
- : I-Diagnostic_procedure
glucosidase NN I-Diagnostic_procedure
activity NN I-Diagnostic_procedure
( ( O
2 CD B-Lab_value
nmol RB I-Lab_value
/ JJ I-Lab_value
mg NN I-Lab_value
/ NNP I-Lab_value
protein NN I-Lab_value
[ NNP O
normal JJ O
range NN O
4 CD O
. . O
5 CD O
- : O
18 CD O
. . O
0 CD O
nmol JJ O
/ NNP O
mg NN O
/ NNP O
protein NN O
] NN O
) ) O
. . O

Molecular JJ B-Diagnostic_procedure
analysis NN I-Diagnostic_procedure
showed VBD O
homozygous JJ B-Detailed_description
L444P NNP B-Detailed_description
mutations NNS B-Sign_symptom
in IN I-Sign_symptom
the DT I-Sign_symptom
GBA NNP I-Sign_symptom
gene NN I-Sign_symptom
( ( O
OMIM NNP O
reference RB O
606463 CD O
) ) O
, , O
confirming VBG O
the DT O
diagnosis NN O
of IN O
chronic JJ O
NGD NNP B-Disease_disorder
. . O

The DT O
patient NN O
began VBD O
ERT NNP B-Therapeutic_procedure
at IN O
a DT O
dosage NN O
of IN O
60 CD B-Dosage
U NNP I-Dosage
/ NNP I-Dosage
kg VBD I-Dosage
every DT I-Dosage
2 CD I-Dosage
weeks NNS I-Dosage
at IN O
the DT O
age NN O
of IN O
18 CD O
months NNS O
. . O

Thereafter RB O
, , O
when WRB O
the DT O
patient NN O
reached VBD O
the DT O
age NN O
of IN O
30 CD O
months NNS O
, , O
we PRP O
decided VBD O
to TO O
combine VB O
ERT NNP B-Therapeutic_procedure
with IN O
SRT NNP B-Therapeutic_procedure
with IN O
miglustat NN B-Medication
. . O

This DT O
clinical JJ O
decision NN O
was VBD O
approved VBN O
by IN O
our PRP$ O
institution NN O
` `` O
s JJ O
ethics NNS O
committee NN O
, , O
and CC O
informed VBD O
consent NN O
was VBD O
obtained VBN O
from IN O
the DT O
patient NN O
` `` O
s JJ O
parents NNS O
before IN O
commencing VBG O
combination NN O
therapy NN O
. . O

The DT O
dose NN O
of IN O
miglustat NN B-Medication
was VBD O
adjusted VBN B-Detailed_description
according VBG I-Detailed_description
to TO I-Detailed_description
the DT I-Detailed_description
patient NN I-Detailed_description
` `` I-Detailed_description
s JJ I-Detailed_description
body NN I-Detailed_description
surface JJ I-Detailed_description
area NN I-Detailed_description
and CC O
was VBD O
uptitrated VBN O
during IN O
the DT O
first JJ O
4 CD O
weeks NNS O
with IN O
the DT O
following JJ O
scheme NN O
: : O
one CD O
- : O
third NN O
of IN O
target NN O
dose NN O
during IN O
weeks NNS O
1 CD O
and CC O
2 CD O
, , O
two CD O
- : O
thirds NNS O
of IN O
target NN O
dose NN O
during IN O
weeks NNS O
3 CD O
and CC O
4 CD O
, , O
and CC O
target NN O
dose NN O
( ( O
100 CD B-Dosage
mg NN I-Dosage
three CD I-Dosage
times NNS I-Dosage
daily RB I-Dosage
) ) O
after IN O
1 CD O
month NN O
. . O

From IN O
2 CD O
weeks NNS O
before IN O
starting VBG O
miglustat JJ B-Medication
therapy NN O
, , O
the DT O
patient NN O
also RB O
followed VBD O
specific JJ O
dietary JJ B-Therapeutic_procedure
modifications NNS I-Therapeutic_procedure
, , O
avoiding VBG B-Detailed_description
high JJ I-Detailed_description
intake NN I-Detailed_description
of IN I-Detailed_description
carbohydrate NN I-Detailed_description
- : I-Detailed_description
containing VBG I-Detailed_description
food NN I-Detailed_description
in IN I-Detailed_description
single JJ I-Detailed_description
meals NNS I-Detailed_description
, , O
especially RB O
foods NNS B-Detailed_description
high JJ I-Detailed_description
in IN I-Detailed_description
disaccharides NNS I-Detailed_description
, , I-Detailed_description
such JJ I-Detailed_description
as IN I-Detailed_description
sucrose JJ I-Detailed_description
and CC I-Detailed_description
maltose JJ I-Detailed_description
, , O
to TO O
ensure VB O
acceptable JJ O
gastrointestinal JJ O
tolerability NN O
. . O

He PRP O
experienced VBD O
mild JJ B-Severity
episodes NNS O
of IN O
diarrhea NN B-Sign_symptom
after IN O
commencing VBG O
miglustat JJ B-Medication
therapy NN O
, , O
which WDT O
decreased VBD B-Lab_value
in IN I-Lab_value
frequency NN I-Lab_value
/ NNP I-Lab_value
severity NN I-Lab_value
over IN I-Lab_value
time NN I-Lab_value
. . O

From IN O
the DT O
start NN O
of IN O
ERT NNP O
/ NNP O
miglustat POS O
combination NN O
treatment NN O
, , O
we PRP O
observed VBD O
a DT O
reduction NN O
in IN O
splenomegaly NN B-Sign_symptom
and CC O
a DT O
gradual JJ O
normalization NN B-Lab_value
of IN O
hematological JJ B-Diagnostic_procedure
values NNS I-Diagnostic_procedure
and CC O
plasma NN B-Diagnostic_procedure
angiotensin SYM I-Diagnostic_procedure
- : I-Diagnostic_procedure
converting VBG I-Diagnostic_procedure
enzyme JJ I-Diagnostic_procedure
activity NN I-Diagnostic_procedure
( ( O
Table JJ O
1 CD O
) ) O
. . O

Plasma NNP B-Diagnostic_procedure
chitotriosidase NN I-Diagnostic_procedure
was VBD O
evaluated VBN O
at IN O
the DT O
time NN O
of IN O
diagnosis NN O
and CC O
then RB O
approximately RB O
every DT B-Frequency
6 CD I-Frequency
months NNS I-Frequency
during IN O
follow JJ O
- : O
up RB O
. . O

Values NNS O
showed VBD O
an DT O
initial JJ B-Lab_value
reduction NN I-Lab_value
after IN B-Detailed_description
the DT I-Detailed_description
start NN I-Detailed_description
of IN I-Detailed_description
ERT NNP I-Detailed_description
, , O
with IN O
a DT O
further JJ O
, , O
substantial JJ O
, , O
and CC O
sustained VBD B-Lab_value
decrease NN I-Lab_value
after IN B-Detailed_description
commencement NN I-Detailed_description
of IN I-Detailed_description
miglustat NN I-Detailed_description
treatment NN O
( ( O
Fig NNP O
. . O
1 CD O
) ) O
. . O

The DT O
patient NN O
has VBZ O
been VBN O
followed VBN O
according VBG B-Detailed_description
to TO I-Detailed_description
recommended VBN I-Detailed_description
guidelines NNS I-Detailed_description
for IN I-Detailed_description
GD NNP I-Detailed_description
, , O
which WDT O
specify VBP O
a DT O
complete JJ O
neurological JJ B-Diagnostic_procedure
examination NN I-Diagnostic_procedure
, , O
clinical JJ O
evaluation NN B-Diagnostic_procedure
of IN I-Diagnostic_procedure
ocular JJ I-Diagnostic_procedure
movements NNS I-Diagnostic_procedure
, , O
and CC O
psychological JJ B-Diagnostic_procedure
evaluations NNS I-Diagnostic_procedure
every DT B-Frequency
6 CD I-Frequency
- : I-Frequency
12 CD I-Frequency
months NNS I-Frequency
[ RB O
10 CD O
] NNS O
. . O

After IN O
5 CD B-Duration
years NNS I-Duration
of IN O
combination NN B-Therapeutic_procedure
therapy NN I-Therapeutic_procedure
and CC O
follow VB O
- : O
up RB O
, , O
the DT O
patient NN O
did VBD O
not RB O
show VB O
any DT O
signs NNS O
of IN O
neurological JJ B-Sign_symptom
impairment NN I-Sign_symptom
. . O

As IN O
of IN O
February NNP O
2016 CD O
, , O
he PRP O
had VBD O
not RB O
displayed VBN O
any DT O
epileptic JJ B-Sign_symptom
crises NNS I-Sign_symptom
and CC O
had VBD O
demonstrated VBN O
clinical JJ B-Sign_symptom
performance NN I-Sign_symptom
and CC O
cooperation NN B-Activity
. . O

He PRP O
showed VBD O
good JJ B-Lab_value
muscular JJ B-Diagnostic_procedure
tone NN I-Diagnostic_procedure
and CC I-Diagnostic_procedure
trophism NN I-Diagnostic_procedure
, , O
normal JJ B-Lab_value
reflexes NNS B-Diagnostic_procedure
with IN O
a DT O
slight JJ B-Severity
hyperreflexia NN B-Sign_symptom
in IN O
his PRP$ O
legs NN B-Biological_structure
, , O
and CC O
a DT O
negative JJ B-Lab_value
Romberg NNP B-Diagnostic_procedure
sign NN I-Diagnostic_procedure
. . O

His PRP$ O
toe NN B-Diagnostic_procedure
and CC I-Diagnostic_procedure
heel NN I-Diagnostic_procedure
deambulation NN I-Diagnostic_procedure
was VBD O
normal JJ B-Lab_value
. . O

In IN O
particular JJ O
, , O
ocular JJ B-Diagnostic_procedure
evaluations NNS I-Diagnostic_procedure
revealed VBD O
no DT O
evidence NN O
of IN O
saccadic JJ B-Sign_symptom
movement NN I-Sign_symptom
velocity NN I-Sign_symptom
reduction NN I-Sign_symptom
and CC O
normal JJ B-Lab_value
visual JJ B-Diagnostic_procedure
evoked VBN I-Diagnostic_procedure
potentials NNS I-Diagnostic_procedure
. . O

The DT O
patient NN O
` `` O
s JJ O
auditory NN B-Diagnostic_procedure
brain NN I-Diagnostic_procedure
responses NNS I-Diagnostic_procedure
were VBD O
also RB O
normal JJ B-Lab_value
. . O

In IN O
addition NN O
, , O
he PRP O
has VBZ O
not RB O
demonstrated VBN O
any DT O
cognitive JJ B-Sign_symptom
impairment NN I-Sign_symptom
, , O
and CC O
he PRP O
has VBZ O
regularly RB B-Detailed_description
attended VBN B-Activity
school NN I-Activity
with IN O
good JJ B-Detailed_description
performance NN I-Detailed_description
since IN O
the DT O
age NN O
of IN O
5 CD O
years NNS O
. . O

-DOCSTART- NN -X-

An DT O
84 CD B-Age
- : I-Age
year NN I-Age
- : I-Age
old JJ I-Age
woman NN O
presented VBD O
to TO O
a DT O
local JJ B-Nonbiological_location
clinic NN I-Nonbiological_location
with IN O
dyspnea NN B-Sign_symptom
on IN B-Detailed_description
exertion NN I-Detailed_description
and CC O
left VBD B-Biological_structure
back RP I-Biological_structure
pain NN B-Sign_symptom
persisting NN B-Duration
for IN I-Duration
a DT I-Duration
month NN I-Duration
. . O

She PRP O
was VBD O
admitted VBN O
to TO O
our PRP$ O
hospital NN B-Nonbiological_location
because IN O
of IN O
left JJ B-Detailed_description
pleural JJ B-Sign_symptom
effusion NN I-Sign_symptom
on IN O
a DT O
chest NN B-Biological_structure
X SYM B-Diagnostic_procedure
- : I-Diagnostic_procedure
ray NN I-Diagnostic_procedure
. . O

She PRP O
suffered VBD O
hypertension NN O
and CC O
dyslipidemia NN O
but CC O
had VBD O
no DT O
history NN O
of IN O
pleural JJ O
tuberculosis NN O
or CC O
chronic JJ O
pyothorax NN O
, , O
nor CC O
a DT O
smoking NN O
history NN O
or CC O
dust NN O
exposure NN O
. . O

On IN O
examination NN B-Diagnostic_procedure
, , O
her PRP$ O
vital JJ B-Diagnostic_procedure
signs NNS I-Diagnostic_procedure
and CC O
oxygen NN B-Diagnostic_procedure
saturation NN I-Diagnostic_procedure
were VBD O
normal JJ B-Lab_value
( ( O
SpO2 NNP B-Diagnostic_procedure
: : O
96 CD B-Lab_value
% NN I-Lab_value
ambient JJ B-Detailed_description
air NN I-Detailed_description
) ) O
. . O

A DT O
chest JJ B-Diagnostic_procedure
examination NN I-Diagnostic_procedure
revealed VBD O
a DT O
mass NN B-Sign_symptom
on IN O
the DT O
left JJ B-Biological_structure
side NN I-Biological_structure
of IN I-Biological_structure
her PRP$ I-Biological_structure
back NN I-Biological_structure
with IN O
pain NN B-Sign_symptom
and CC O
decreased VBD B-Sign_symptom
breathing VBG I-Sign_symptom
sounds NNS I-Sign_symptom
in IN O
the DT O
left NN B-Biological_structure
lower JJR I-Biological_structure
- : I-Biological_structure
lung NN I-Biological_structure
field NN I-Biological_structure
. . O

The DT B-Detailed_description
rest NN I-Detailed_description
of IN O
the DT O
examination NN B-Diagnostic_procedure
findings NNS I-Diagnostic_procedure
were VBD O
normal JJ B-Lab_value
. . O

Laboratory NN B-Diagnostic_procedure
tests NNS I-Diagnostic_procedure
revealed VBD O
elevated JJ B-Lab_value
levels NNS I-Lab_value
of IN O
C NNP B-Diagnostic_procedure
reactive JJ I-Diagnostic_procedure
protein NN I-Diagnostic_procedure
, , O
lactate JJ B-Diagnostic_procedure
dehydrogenase NN I-Diagnostic_procedure
( ( O
LDH NNP B-Diagnostic_procedure
) ) O
, , O
and CC O
soluble JJ B-Diagnostic_procedure
interleukin JJ I-Diagnostic_procedure
- : I-Diagnostic_procedure
2 CD I-Diagnostic_procedure
receptor NN I-Diagnostic_procedure
( ( O
sIL JJ B-Diagnostic_procedure
- : I-Diagnostic_procedure
2R CD I-Diagnostic_procedure
) ) O
( ( O
Table JJ O
1 CD O
) ) O
. . O

A DT O
chest NN B-Biological_structure
X SYM B-Diagnostic_procedure
- : I-Diagnostic_procedure
ray NN I-Diagnostic_procedure
( ( O
Fig NNP O
. . O
1 CD O
) ) O
showed VBD O
left JJ B-Detailed_description
pleural JJ B-Sign_symptom
effusion NN I-Sign_symptom
with IN O
mediastinal JJ B-Detailed_description
shift NN I-Detailed_description
. . O

On IN O
the DT O
first JJ O
hospital NN O
day NN O
, , O
an DT O
intercostal JJ B-Biological_structure
drainage NN B-Therapeutic_procedure
tube NN I-Therapeutic_procedure
was VBD O
inserted VBN O
, , O
and CC O
after IN O
drainage NN O
, , O
chest NN B-Biological_structure
computed VBN B-Diagnostic_procedure
tomography NN I-Diagnostic_procedure
( ( O
CT NNP B-Diagnostic_procedure
) ) O
( ( O
Fig NNP O
. . O
2 CD O
) ) O
revealed VBD O
an DT O
irregular JJ B-Detailed_description
pleural JJ B-Biological_structure
mass NN B-Sign_symptom
invading VBG O
her PRP$ O
left JJ B-Biological_structure
chest NN I-Biological_structure
wall NN I-Biological_structure
with IN O
rib JJ B-Biological_structure
destruction NN B-Sign_symptom
and CC O
pleural JJ B-Sign_symptom
effusion NN I-Sign_symptom
. . O

The DT O
mass NN B-Sign_symptom
was VBD O
adjacent JJ B-Biological_structure
to TO I-Biological_structure
the DT I-Biological_structure
posterior JJ I-Biological_structure
mediastinum NN I-Biological_structure
, , O
but CC O
the DT O
lateral JJ B-Detailed_description
side NN I-Detailed_description
of IN O
the DT O
mass NN B-Sign_symptom
was VBD O
thick JJ B-Detailed_description
and CC O
invading VBG O
the DT O
chest JJS B-Biological_structure
wall NN I-Biological_structure
, , O
so IN O
we PRP O
diagnosed VBD O
this DT O
mass NN B-Sign_symptom
as IN O
a DT O
chest NN B-Disease_disorder
wall NN I-Disease_disorder
tumor NN I-Disease_disorder
. . O

The DT O
pleural JJ B-Biological_structure
fluid NN I-Biological_structure
was VBD O
serous JJ B-Sign_symptom
and CC O
not RB O
purulent NN B-Sign_symptom
. . O

A DT O
fluid NN B-Diagnostic_procedure
analysis NN I-Diagnostic_procedure
showed VBD O
it PRP O
to TO O
be VB O
exudative JJ B-Lab_value
, , O
and CC O
81 CD B-Lab_value
% NN I-Lab_value
of IN I-Lab_value
the DT I-Lab_value
white JJ I-Lab_value
blood NN I-Lab_value
cells NNS I-Lab_value
were VBD I-Lab_value
lymphocytes NNS I-Lab_value
. . O

The DT O
fluid JJ B-Diagnostic_procedure
culture NN I-Diagnostic_procedure
was VBD O
negative JJ B-Lab_value
, , O
and CC O
cytology NN B-Diagnostic_procedure
did VBD O
not RB O
show VB O
any DT O
evidence NN O
of IN O
malignancy NN B-Sign_symptom
( ( O
Table JJ O
1 CD O
) ) O
. . O

CT NNP B-Detailed_description
- : I-Detailed_description
guided VBD I-Detailed_description
needle JJ B-Detailed_description
biopsy NN B-Diagnostic_procedure
was VBD O
performed VBN O
. . O

The DT O
histopathology NN B-Diagnostic_procedure
results NNS O
supported VBD O
a DT O
diagnosis NN O
of IN O
diffuse NN B-Disease_disorder
large JJ I-Disease_disorder
B NNP I-Disease_disorder
- : I-Disease_disorder
cell NN I-Disease_disorder
lymphoma NN I-Disease_disorder
( ( O
DLBCL NNP B-Disease_disorder
) ) O
that WDT O
was VBD O
positive JJ B-Lab_value
for IN O
CD10 NNP B-Diagnostic_procedure
and CC O
CD20 NNP B-Diagnostic_procedure
but CC O
negative JJ B-Lab_value
for IN O
CD3 NNP B-Diagnostic_procedure
and CC O
CD5 NNP B-Diagnostic_procedure
( ( O
Fig NNP O
. . O
3 CD O
) ) O
. . O

18 CD B-Diagnostic_procedure
- : I-Diagnostic_procedure
fluorodeoxyglucose JJ I-Diagnostic_procedure
positron NN I-Diagnostic_procedure
emission NN I-Diagnostic_procedure
tomography NN I-Diagnostic_procedure
/ NNP I-Diagnostic_procedure
computed VBD I-Diagnostic_procedure
tomography NN I-Diagnostic_procedure
( ( O
FDG NNP B-Diagnostic_procedure
- : I-Diagnostic_procedure
PET NNP I-Diagnostic_procedure
/ NNP I-Diagnostic_procedure
CT NNP I-Diagnostic_procedure
) ) O
revealed VBD O
high JJ B-Sign_symptom
FDG NNP I-Sign_symptom
uptake NN I-Sign_symptom
in IN O
the DT O
left NN B-Biological_structure
chest JJS I-Biological_structure
wall NN I-Biological_structure
mass NN B-Sign_symptom
without IN O
any DT O
other JJ O
uptake NN O
( ( O
Fig NNP O
. . O
4A CD O
and CC O
B NNP O
) ) O
, , O
so IN O
we PRP O
diagnosed VBD O
her PRP O
with IN O
primary JJ B-Disease_disorder
malignant JJ I-Disease_disorder
lymphoma NN I-Disease_disorder
originating VBG B-Biological_structure
from IN I-Biological_structure
the DT I-Biological_structure
chest JJS I-Biological_structure
wall NN I-Biological_structure
. . O

We PRP O
reconfirmed VBD O
her PRP O
medical JJ O
history NN O
, , O
and CC O
she PRP O
never RB O
had VBD O
either CC O
tuberculous JJ O
pleurisy NN O
or CC O
pyothorax NN O
. . O

Her PRP$ O
performance NN B-Diagnostic_procedure
status NN I-Diagnostic_procedure
( ( O
PS NNP B-Diagnostic_procedure
) ) O
was VBD O
3 CD B-Lab_value
because IN O
of IN O
her PRP$ O
back NN B-Biological_structure
pain NN B-Sign_symptom
and CC O
fatigue NN B-Sign_symptom
. . O

Owing VBG O
to TO O
her PRP$ O
bad JJ O
PS NNP O
and CC O
age NN O
, , O
it PRP O
was VBD O
difficult JJ O
to TO O
perform VB O
an DT O
operation NN O
or CC O
administer NN O
combination NN O
chemotherapy NN O
with IN O
Rituximab NNP B-Medication
, , O
so RB O
low JJ B-Detailed_description
- : I-Detailed_description
dose JJ I-Detailed_description
oral JJ O
etoposide NN B-Medication
( ( O
50 CD B-Dosage
mg NNS I-Dosage
/ JJ I-Dosage
day NN I-Dosage
d1 VBD I-Dosage
- : I-Dosage
14 CD I-Dosage
, , I-Dosage
q28 NN I-Dosage
) ) O
was VBD O
administered VBN O
. . O

Her PRP$ O
pleural JJ B-Sign_symptom
effusion NN I-Sign_symptom
disappeared VBD O
within IN O
two CD O
weeks NNS O
, , O
her PRP$ O
back RB B-Biological_structure
pain NN B-Sign_symptom
disappeared VBD O
, , O
and CC O
her PRP$ O
PS NNP B-Diagnostic_procedure
improved VBD O
to TO O
1 CD B-Lab_value
within IN O
a DT O
month NN O
. . O

Chest NNP B-Diagnostic_procedure
CT NNP I-Diagnostic_procedure
performed VBD O
four CD O
months NNS O
later RB O
showed VBD O
complete JJ B-Lab_value
response NN I-Lab_value
( ( O
Fig NNP O
. . O
4C CD O
and CC O
D NNP O
) ) O
. . O

She PRP O
continued VBD O
oral JJ O
chemotherapy NN B-Medication
and CC O
maintained VBD O
a DT O
good JJ B-Lab_value
PS NNP B-Diagnostic_procedure
for IN O
one CD O
year NN O
after IN O
the DT O
diagnosis NN O
. . O

-DOCSTART- NN -X-

A DT O
73 CD B-Age
- : I-Age
year NN I-Age
- : I-Age
old JJ I-Age
woman NN O
was VBD O
initially RB O
referred JJ O
19 CD O
months NNS O
prior RB O
to TO O
the DT O
current JJ O
presentation NN O
, , O
at IN O
which WDT O
time NN O
fluorescein NN B-Detailed_description
and CC O
indocyanine NN B-Detailed_description
green JJ I-Detailed_description
angiography NN B-Diagnostic_procedure
showed VBD O
a DT O
medium NN B-Detailed_description
- : I-Detailed_description
sized VBN I-Detailed_description
subfoveal JJ B-Detailed_description
classic JJ B-Detailed_description
CNV NNP B-Disease_disorder
in IN O
the DT O
left NN B-Biological_structure
eye NN I-Biological_structure
, , O
which WDT O
had VBD O
not RB B-Detailed_description
been VBN I-Detailed_description
previously RB I-Detailed_description
treated VBN I-Detailed_description
. . O

She PRP O
did VBD O
not RB O
return VB O
for IN O
treatment NN B-Therapeutic_procedure
until IN O
the DT O
current JJ O
presentation NN O
, , O
when WRB O
she PRP O
noted VBD O
decreased JJ B-Sign_symptom
vision NN I-Sign_symptom
in IN O
the DT O
left NN B-Biological_structure
eye NN I-Biological_structure
. . O

The DT O
best JJS B-Diagnostic_procedure
- : I-Diagnostic_procedure
corrected VBN I-Diagnostic_procedure
visual JJ I-Diagnostic_procedure
acuity NN I-Diagnostic_procedure
( ( O
BCVA NNP B-Diagnostic_procedure
) ) O
was VBD O
20 CD B-Lab_value
/ JJ I-Lab_value
100 CD I-Lab_value
. . O

Slit NNP B-Diagnostic_procedure
lamp NN I-Diagnostic_procedure
